UID,Latitude,Longitude,Name,City,St,Zip,Cat,Elev,Comments,Pin
105609,39.351855,-123.321859,Road Grade,Willits,CA,95490,Grade,,"1828 ft elev, Northbound: 6 percent grade descents and climbs with many curves.",roadgrade_pushpin
105610,39.387586,-123.4284,Road Grade,Willits,CA,95490,Grade,,"1788 ft elev, Eastbound: 9 percent grade descent for 2 miles, Westbound: 10 percent grade descent for 1 mile followed by 6 percent grade for 6 miles.",roadgrade_pushpin
105628,35.738935999999995,-118.55643,Road Grade,Wofford Heights,CA,93285,Grade,,"6091 ft elev, Not recommended for large vehicles, Eastbound: 7-13 percent grade descents over 8 miles with the last few at over 11 percent being right in the town of Wofford Heights., Westbound: 6-10 percent grade descent for 20 miles with sharp curves and hairpins.",roadgrade_pushpin
105654,34.105338,-116.48896299999998,Road Grade,Yuuca Valley,CA,92284,Grade,,"3256 ft elev, Southbound: 6 percent grade descent for 3 miles. After Morongo Valley, there is another 6 percent grade stretch for 3 miles.",roadgrade_pushpin
105660,37.019139,-106.460466,Road Grade,Antonito,CO,81120,Grade,,"9677 ft elev, Northbound: mild descent, Southbound: 7 percent grade descent for 1 mile and then a mild grade for 2 miles. Then 6 percent for 6.5 miles and 30 mph curves.",roadgrade_pushpin
105661,37.078189,-106.385622,Road Grade,Antonito,CO,81120,Grade,,"10242 ft elev, Northbound: 4 percent grade for 1 mile followed by 7 percent for 4 miles with 25 mph curves., Southbound: 4-6 percent grade descent for 3 miles.",roadgrade_pushpin
105675,38.346638,-108.98732199999999,Road Grade,Bedrock,CO,81411,Grade,,"6144 ft elev, Eastbound: 5-7 percent grade descent for 2 miles with curves, Westbound: 5-7 percent grade descent for 2 miles with curves",roadgrade_pushpin
105687,39.366819,-106.060224,Road Grade,Breckenridge,CO,80424,Grade,,"11318 ft elev, Northbound: 8 percent grade descent for 4 miles with 10 mph hairpins., Southbound: 6 percent grade for 3.5 miles followed by 4$ percent grade for 1.5 miles",roadgrade_pushpin
105705,38.909669,-105.97568000000001,Road Grade,Buena Vista,CO,81211,Grade,,"9489 ft elev, Northbound: mild grade, Southbound: 5 percent grade descent for 4 miles followed by mild grades and then another 6 percent grade for 1.25 miles into Johnson Village.",roadgrade_pushpin
105706,39.109218,-106.563106,Road Grade,Buena Vista,CO,81211,Grade,,"12094 ft elev, 35 ft limit. Closed in winter., Westbound: 6 percent grade descent for 6 miles with 15 mph hairpins. Closed to vehicles over 35ft from Perry Peark to Difficult Campgrounds",roadgrade_pushpin
105720,38.472809999999996,-107.545023,Road Grade,Cimarron,CO,81220,Grade,,"9050 ft elev, Northbound: 6 percent grade descent for 5 miles., Southbound: 6 percent grade descent for 4 miles",roadgrade_pushpin
105780,37.829311,-107.158084,Road Grade,Creede,CO,81130,Grade,,"9732 ft elev, Northbound: 7 percent grade descent for 2 miles, Southbound: 6 percent grade descent for 2 miles and then rolling hills for 10 miles",roadgrade_pushpin
105786,39.597752,-108.80486699999999,Road Grade,De Beque,CO,81630,Grade,,"8263 ft elev, Northbound: 8 percent grade descent for 3 miles with 25 mph curves., Southbound: 8 percent grade descent for 2.5 miles with 15 mph curves, a 12 percent grade for 1\/8 of a mile followed by 7 percent for 3.5 miles, followed by 4 percent grade for 3 miles.",roadgrade_pushpin
105831,39.664848,-105.878348,Road Grade,Dillon,CO,80435,Grade,,"11945 ft elev, Alternate route for Eisenhower Tunnel on I-70, Eastbound: 6 percent grade descent for 5 miles with 20 mph curves followed by another 12 miles of 6 percent descent after getting on I-70, Westbound: 6 percent grade descent for 8 miles with 25 mph curves.",roadgrade_pushpin
105832,39.679217,-105.91988300000001,Road Grade,Dillon,CO,80435,Grade,,"12172 ft elev, 13 - 6 tunnel and no Hazardous Material unless Loveland Pass on 6 is closed., Eastbound: 5-6 percent grade descent for 12 miles and past Georgetown, Westbound: 7 percent grade descent for 6 miles followed by 5-6 percent for 2.5 miles.",roadgrade_pushpin
105835,38.94399,-105.15265,Road Grade,Divide,CO,80814,Grade,,"9147 ft elev, Eastbound: Rolling hills followed by a 6 percent grade descent for 4 miles through Woodland Park followed by more rolling hills and 8 miles of mild descent into Manitou Springs., Westbound: mild grades with 35mph curves",roadgrade_pushpin
105839,37.69265,-107.77848200000001,Road Grade,Durango,CO,81301,Grade,,"10463 ft elev, Northbound: reverse the southbound, Southbound: 7 percent grade climb for 2.25 miles with 25 mph curves. Then a 7 percent grade descent for 6 miles with 25 mph curves. A runaway ramp is 4.25 miles down from top with steep grades going past it. Following a milder 4.5 mile stretch, the grade steepens to 6-7 percent for 9 miles into Durango. No shoulder in areas. Gasoline trucks use it heavily.",roadgrade_pushpin
105840,37.739295,-107.69795900000001,Road Grade,Durango,CO,81301,Grade,,"10889 ft elev, Northbound: 7 percent grade descent for 4.5 miles and 25 mph curves., Southbound: 7 percent grade descent for 4.5 miles",roadgrade_pushpin
105846,39.028852,-108.042483,Road Grade,Eckert,CO,81418,Grade,,"10761 ft elev, Northbound: 5-7 percent grade descent for 18 miles., Southbound: 5-7 percent grade descent for 19 miles into town of Cedaredge.",roadgrade_pushpin
105849,38.027946,-108.877974,Road Grade,Egnar,CO,81325,Grade,,"5513 ft elev, Northbound: 4-6 percent grade descent for 2 miles followed by 7 percent grade for 5 miles with 25 mph curves.",roadgrade_pushpin
105856,40.411797,-105.724382,Road Grade,Estes Park,CO,80517,Grade,,"12143 ft elev, Eastbound: 6-7 percent grade descent for 11 miles with 15 mph curves, then 5-6 percent for 3 miles., Westbound: 6-7 percent grade descent for 1.5 mile with 15 mph curves, then 5-6 percent climb for 1.5 miles with 20 mph curves, followed by 6 percent grade descent for 12 miles with 15 mph curves and hairpin turns.",roadgrade_pushpin
105857,40.433882000000004,-105.76798400000001,Road Grade,Estes Park,CO,80517,Grade,,"11980 ft elev, Eastbound: reverse westbound, Westbound: A summit in the middle of 6 percent grade descent for 12 miles with 15 mph curves and hairpin turns.",roadgrade_pushpin
105862,39.675947,-105.55888700000001,Road Grade,Evergreen,CO,80439,Grade,,"11153 ft elev, Eastbound: 4-6 percent grade descent for 9 miles with 15 mph curves., From Echo Lake to Mt Evans, 5-15 percent grades for 14 miles.",roadgrade_pushpin
105863,39.724089,-105.41735200000001,Road Grade,Evergreen,CO,80439,Grade,,"7851 ft elev, Westbound: 6 percent grade for 2 miles followed by a curved bridge at the bottom. Use caution. Nov 2012: Sometimes there is a cop at the bottom.",roadgrade_pushpin
105869,38.938115,-105.207067,Road Grade,Florissant,CO,80816,Grade,,"8913 ft elev, Eastbound: mild grades with 45mph curves, Westbound: 6 percent grade descent for 1 mile and then rolling hills.",roadgrade_pushpin
105923,39.711875,-105.302081,Road Grade,Golden,CO,80401,Grade,,"7664 ft elev, Eastbound: 6 percent grade for half mile, levels out and then 6 percent grade for 4 miles.",roadgrade_pushpin
105952,40.399902000000004,-105.84783600000002,Road Grade,Grand Lake,CO,80447,Grade,,"9047 ft elev, Eastbound: reverse westbound, Westbound: A summit in the middle of 6 percent grade descent for 12 miles with 15 mph curves and hairpin turns.",roadgrade_pushpin
105953,39.442159000000004,-105.74601200000001,Road Grade,Grant,CO,80448,Grade,,"9530 ft elev, Northbound: 5-6 percent grade descent for 3 miles in between stretches of rolling hills, Southbound: 6 percent grade descent for 2 miles",roadgrade_pushpin
105970,37.279517,-108.02001000000001,Road Grade,Hesperus,CO,81326,Grade,,"8127 ft elev, Eastbound: 6 percent grade descent for 5 miles going into Durango.",roadgrade_pushpin
105985,40.074985,-106.560273,Road Grade,Kremmling,CO,80459,Grade,,"9528 ft elev, Eastbound: 6 percent grade for 2 miles followed by rolling hills. Then 5-6 percent grade descent for 2.5 miles with 35 mph curves., Westbound: 6 percent grade descent for 3 miles with 20 mph curves and rolling hills",roadgrade_pushpin
105986,40.372378000000005,-106.57803999999999,Road Grade,Kremmling,CO,80459,Grade,,"8589 ft elev, Eastbound: 6 percent grade descent for 2 miles., Westbound: reverse eastbound",roadgrade_pushpin
105992,37.320482,-105.07368600000001,Road Grade,La Veta,CO,81055,Grade,,"9937 ft elev, Northbound: 6 percent grade descent for 4 miles with 20 mph curves, followed by rolling hills between 2-6 percent grades, Southbound: 7 percent grade descent for .5 mile followed by 11 percent for .5 mile, followed by 6 percent for .75 mile. Then a short hill climb is followed by 7-10 percent grade descent for 1 mile and 4-6 percent for 2.5 miles.",roadgrade_pushpin
105993,37.613416,-105.189314,Road Grade,La Veta,CO,81055,Grade,,"9415 ft elev, Eastbound: 6 percent grade descent for 4 miles followed by 3 percent for 2 miles, Westbound: 4-6 percent grades for 8 miles.",roadgrade_pushpin
105996,37.988316,-107.208424,Road Grade,Lake City,CO,81235,Grade,,"11534 ft elev, Northbound: 9.4 percent grade descent for 7 miles with 20 mph curves., Southbound: 6 percent grade descent for 2 miles followed by 8 percent for 3 miles.",roadgrade_pushpin
106013,39.363103,-106.310778,Road Grade,Leadville,CO,80461,Grade,,"10425 ft elev, Eastbound: 6 percent grade descent for 1.5 miles, Westbound: 6 percent grade descent for 5.5 miles with a short break in the middle.",roadgrade_pushpin
106014,39.366819,-106.187081,Road Grade,Leadville,CO,80461,Grade,,"11315 ft elev, Northbound: Rolling hills followed by 4 percent grade descent for 1.5 miles followed by 7 percent for 3 miles. Then another 6 percent for 2.5 miles to I-70 junction., Southbound: 5-6 percent grade for 4.5 miles",roadgrade_pushpin
106024,40.954493,-105.350361,Road Grade,Livermore,CO,80536,Grade,,"7006 ft elev, Southbound: 5-6 percent grade descents with rolling hills",roadgrade_pushpin
106048,39.128196,-107.28889,Road Grade,Marble,CO,81623,Grade,,"8730 ft elev, Northbound: 8 percent grade descent for 5 miles with 30 mph curves followed by curvy rolling hills., Southbound: 8 percent grade for 3.5 miles with 20 mph curves followed by rolling hills for 17 miles.",roadgrade_pushpin
106064,39.967451000000004,-105.481982,Road Grade,Nederland,CO,80466,Grade,,"8192 ft elev, Eastbound: 10 percent grade descent for 2 miles, 8 percent for 2 miles, 5 percent grade for 4 miles.",roadgrade_pushpin
106067,38.130911,-108.25604399999999,Road Grade,Norwood,CO,81423,Grade,,"7155 ft elev, Eastbound: 6 percent grade descent, some up and down, over 1.75 miles, Westbound: 6-8 percent grade descent for 3 miles",roadgrade_pushpin
106068,37.810598,-107.90946000000001,Road Grade,Ophir,CO,81426,Grade,,"10259 ft elev, Northbound: 5 percent grade descent for 3 miles and then rolling hills with 30 mph curves for 6 miles. Then 5-6 percent for 3 miles into Telluride. From Telluride north, there is a 7 percent grade for 3 miles., Southbound: 5-6 percent grade for 7 miles with 30 mph curves.",roadgrade_pushpin
106074,37.482793,-106.799777,Road Grade,Pagosa Springs,CO,81147,Grade,,"10835 ft elev, Eastbound: 6 percent grade descent for 8 miles followed by 5 percent for 2 miles., Westbound: 7 percent grade descent for 9 miles",roadgrade_pushpin
106107,40.352595,-106.09163000000001,Road Grade,Rand,CO,80473,Grade,,"9580 ft elev, Northbound: 6 percent grade descent for 2 miles with 30 mph curves., Southbound: 6 percent grade for 7.5 miles with 35 mph curves",roadgrade_pushpin
106109,39.528009999999995,-106.389298,Road Grade,Red Cliff,CO,81649,Grade,,"9177 ft elev, Northbound: 7 percent grade descent for 4 miles with 30 mph curves and switchbacks, Southbound: 6-7 percent for 2.5 miles with 30 mph curves",roadgrade_pushpin
106111,37.906215,-107.70662800000001,Road Grade,Ridgway,CO,81432,Grade,,"10954 ft elev, Northbound: Not for trucks. A no shoulder route with steep grades and drop offs and sharp curves. 7 percent grade descent and a 25 mph speed limit for 3.5 miles. Then about 2.5 miles of mild grades followed by 7 percent grade for 5.5 miles and near constant 15 mph hairpin turns. Two tunnels on the descent as well., Southbound: 6-7 percent grade for 4 miles followed by milder grades for 1.5 miles, followed by 6-7 percent grades for 2.5 miles.",roadgrade_pushpin
106112,38.094848999999996,-107.88918999999999,Road Grade,Ridgway,CO,81432,Grade,,"8987 ft elev, Eastbound: 6.5 percent grade for 6 miles with 45 mph curves., Westbound: Rolling hills with a 5 percent grade descent for 3 miles with 45 mph curves followed by more rolling hills.",roadgrade_pushpin
106118,38.215255,-106.57366299999998,Road Grade,Saguache,CO,81149,Grade,,"10142 ft elev, Eastbound: 6 percent grade for 3 miles., Westbound: 7 percent grade descent for 2 miles followed by 5 percent for 2.5 miles",roadgrade_pushpin
106120,38.420377,-106.084528,Road Grade,Salida,CO,81201,Grade,,"8995 ft elev, Northbound: 3-5 percent grade descent for 2 miles of constant curves followed by 4 percent for 5 miles, Southbound is mild.",roadgrade_pushpin
106121,38.496997,-106.326292,Road Grade,Salida,CO,81201,Grade,,"11315 ft elev, Eastbound: 6 percent grade descent for 10 miles with 30 mph curves followed by rolling hills., Westbound: 6 percent grade descent for 9 miles with 30 mph curves followed by milder grades.",roadgrade_pushpin
106138,40.388985,-106.66301299999999,Road Grade,Steamboat Springs,CO,80487,Grade,,"9474 ft elev, Eastbound: 6 percent grade descent for 3 miles with 30 mph curves., Westbound: 7 percent grade descent for 7 miles.",roadgrade_pushpin
106160,39.536086,-106.215148,Road Grade,Vail,CO,81657,Grade,,"10584 ft elev, Eastbound: rolling mix of grades in the 10.5 mile descent, Westbound: 7 percent grade descent for 8 miles.",roadgrade_pushpin
106162,40.52176,-105.891581,Road Grade,Walden,CO,80480,Grade,,"10264 ft elev, Eastbound: Rolling hills off summit for 2.75 miles and then more steep rolling hills for 10 miles., Westbound: 6 percent grade for 4 miles with 30 mph curves",roadgrade_pushpin
106168,38.159599,-105.299764,Road Grade,Westcliffe,CO,81252,Grade,,"9087 ft elev, Eastbound: 5-7 percent grade descent for 1 mile, then 8 percent grade for 2 miles, then 5-7 percent for another 3 miles",roadgrade_pushpin
106177,38.842649,-108.54841200000001,Road Grade,Whitewater,CO,81527,Grade,,"6424 ft elev, Northbound: 5 percent grade descent for 1 mile followed by 6 percent for 3.5 miles into 30 mph curves.",roadgrade_pushpin
106185,39.798414,-105.777147,Road Grade,Winter Park,CO,80482,Grade,,"11296 ft elev, Eastbound: 6 percent grade descent for 6 miles with 25 mph curves. Then rolling hills for 3 miles followed by percent5 grade descent for 4 miles to town., Westbound: 6 percent grade descent for 6 miles with 20 mph curves, followed by a milder descent.",roadgrade_pushpin
108935,44.1695,-111.424747,Road Grade,Ashton,ID,83420,Grade,,"6282 ft elev, Southbound: 6 percent grade descent for over 4 miles",roadgrade_pushpin
108937,42.623286,-111.923606,Road Grade,Bancroft,ID,83217,Grade,,"6091 ft elev, Eastbound: 6 percent grade for 2 miles., Westbound: 6 percent grade descent for 5 miles.",roadgrade_pushpin
109043,44.726278,-116.850246,Road Grade,Cambridge,ID,83610,Grade,,"4144 ft elev, Not for large vehicles, Northbound: 9 percent grade for over 4 miles on dirt road",roadgrade_pushpin
109049,44.372981,-114.08033999999999,Road Grade,Challis,ID,83226,Grade,,"5712 ft elev, Northbound: 4 percent grade descent for 2.5 miles and then rolling hills for miles into a canyon where it goes to 5 percent grade for 1.25 miles, Southbound: 5 percent grade descent for 1.5 miles followed by milder grades for a few more miles.",roadgrade_pushpin
