0,1,2,3,4,5,6,7,8
-82.986994,39.714582,AMBEST\,  Circle K 5357,740-983-0460,5065 S Walnut St,South Bloomfield,OH,43103,USA
-83.612313,39.921618,AMBEST\,  Fuel Mart #764 10 Truck Parking Spots,937-568-9451,I-70 Exit 66; 404 N Urbana St,South Vienna,OH,45369,USA
-83.72251700000001,39.893547999999996,Love's\,  RV Dump/Propane; 112 Truck Parking Spots; #0605,937-325-2961,I-70 Exit 59; 1725 Ridge Rd,Springfield,OH,45502,USA
-80.6163609,40.35428579999999,Pilot\,  Express 13 Truck Parking Spots; #1032,740-282-6036,435 S 3rd St,Steubenville,OH,43952,USA
-82.92396,40.265454,Pilot\, RV Dump; 115 Truck Parking Spots; #0014,740-965-5540,I-71 Exit 131; 7680 East SR 36,Sunbury,OH,43074,USA
-83.50768000000001,41.724105,Pilot\, 70 Truck Parking Spots; #0015,419-729-3985,I-75 Exit 210; 5820 Hagman Rd,Toledo,OH,43612,USA
-83.300795,40.855721,Love's\,  RV Dump; 68 Truck Parking Spots; #0693,419-209-0950,Hwy 30/23 Exit Hwy 199; 1301 N Warpole St,Upper Sandusky,OH,43351,USA
-83.245479,40.834268,Pilot\, 70 Truck Parking Spots; #0239,419-294-2971,SR 23 & 30; 1600 East Wyandot Ave,Upper Sandusky,OH,43351,USA
-84.192599,39.902494,Flying J\, RV Lanes/RV Dump/Propane; 110 Parking Spots; #0097,937-264-8520,I-75 Exit 64; 175 Northwoods Blvd,Vandalia,OH,86477,USA
-84.1656,40.5582,TA 140 Truck Parking Spots; #0082,419-738-2550,I-75Exit 111; 1775 Bellefontaine St.,Wapakoneta,OH,45895,USA
-84.379633,41.651383,AMBEST\,  Sunoco 7/11 - 40441 100 Truck Parking Spots,419-924-9149,I-80/90 EB MM 21,West Unity,OH,43570,USA
-84.380606,41.650932,AMBEST\,  Sunoco 7/11 - 40442 125 Truck Parking Spots,419-924-2383,I-80/90 WB MM 21,West Unity,OH,43570,USA
-83.845787,39.522877,Pilot\, 20 Truck Parking Spots; #0016,937-382-0464,I-71 Exit 50; 5772 US 68 North,Wilmington,OH,45177,USA
-80.7653,41.1225,TA 145 Truck Parking Spots; #0058,330-793-4426,I-80 Exit 223A; 5400 Seventy Six Drive,Youngstown,OH,44515,USA
-81.90321,39.968384,Love's\,  RV Dump/Propane; 80 Truck Parking Spots; #0221,740-453-8506,I-70 Exit 160; 605 Sonora Rd,Zanesville,OH,43701,USA
-97.17081337,34.18830122,Love's\,  Propane; 86 Truck Parking Spots; #0266,580-226-0973,I-35 Exit 32; 3201 NW 12th,Ardmore,OK,73401,USA
-97.167697,34.200404999999996,Flying J\, RV Lanes/RV Dump/Propane; 136 Truck Parking Spots/RV Parking; #0701,580-226-3833,I-35 Exit 33; 2450 Cooper Dr,Ardmore,OK,73401,USA
-96.140712,34.364915,Pilot\, 63 Truck Parking Spots; #0498,580-364-0281,1954 S Mississippi Ave,Atoka,OK,74525,USA
-96.14107392,34.36702069,Love's\,  22 Truck Parking Spots; #0268,580-889-9394,Hwy 69 Exit; 1811 S. Mississippi,Atoka,OK,74525,USA
-95.22121,36.56629,AMBEST\,  Woodshed of Big Cabin LLC 150 Truck Parking Spots,918-783-5121,I-44 Exit 283; 31209 S Hwy 69,Big Cabin,OK,74332,USA
-97.341167,36.535255,AMBEST\,  Cimarron Travel Plaza 85 Truck Parking Spots,580-725-3252,I-35 Exit 203; 7850 Acre Rd,Billings,OK,74630,USA
-102.5003,36.729194,Love's\,  60 Truck Parking Spots; #0302,580-544-4431,Hwy 287 Exit Foreman Ave; 1100 East Main Street,Boise City,OK,73933,USA
-94.740275,34.004519,AMBEST\,  Choctaw Nation Broken Bow (FS) 15 Truck Parking Spots,580-584-5528,1800 S Park Dr,Broken Bow,OK,74728,USA
-96.41833299999999,33.952613,AMBEST\,  Choctaw Nation Durant West TC 200 Truck Parking Spots,580-924-7210,4305 Choctaw Rd,Calera,OK,74730,USA
-95.539161,35.475957,Flying J\, RV Lanes/RV Dump/Propane; 150 Truck Parking Spots/RV Parking; #0702,918-473-1243,US 69 & 266; 1255 Gentry,Checotah,OK,74426,USA
-97.26685,35.395542999999996,Love's\,  Propane; 85 Truck Parking Spots; #0486,405-391-3855,I-40 Exit 166; 7401 S. Choctaw Rd,Choctaw,OK,73020,USA
-97.266367,35.390622,Pilot\, 25 Truck Parking Spots; #0556,405-638-3000,I-40 Exit 166; 7501 S Choctaw Rd,Choctaw,OK,73020,USA
-95.342987,36.163483,Love's\,  RV Dump/Propane; 25 Truck Parking Spots; #0295,918-476-4691,Hwy 412 Exit Hwy 69; 4564 W. 590,Chouteau,OK,74337,USA
-98.870785,35.518198,Love's\,  Propane; 18 Truck Parking Spots; #0248,580-323-1022,I-40 Exit 71; 10331 N. 2310 Rd,Clinton,OK,73601,USA
-96.500253,33.881314,Love's\,  RV Dump/Propane; 87 Truck Parking Spots; #0373,580-296-5940,Hwy 69 Exit Platter Rd; 2150 Leavenworth Trail,Colbert,OK,74730,USA
-97.43661999999999,35.596136,Flying J\, RV Lanes/RV Dump/Propane; 73 Truck Parking Spots/RV Parking; #0704,405-475-9440,I-35 NE 122nd St Exit; 4801 NE 122nd St,Edmond,OK,73013,USA
-97.903071,35.497075,Love's\,  RV Dump; 95 Truck Parking Spots; #0737,405-422-1904,I-40 Exit 127; 3900 S Radio Rd,El Reno,OK,73036,USA
-99.45263299999999,35.411489,AMBEST\,  Hutch's #103 15 Truck Parking Spots,580-225-8649,I-40 Exit 34; 5100 W 3rd St,Elk City,OK,73644,USA
-97.723598,35.518083000000004,AMBEST\,  Hutch's #119 8 Truck Parking Spots,580-303-4515,I-40 Exit 40; 20207 E 1110 Rd,Elk City,OK,73644,USA
-99.372528,35.423039,Love's\,  10 Truck Parking Spots; #0201,580-225-9162,I-40 Exit 41; 2703 East Highway 66,Elk City,OK,73644,USA
-97.819654,36.396798,Pilot\, Propane; 15 Truck Parking Spots; #0506,580-701-2320,106 S 42nd St,Enid,OK,73701,USA
-97.890025,36.361783,AMBEST\,  Hutch's #114 5 Truck Parking Spots,580-242-0747,3206 S Van Buren St,Enid,OK,73703,USA
-97.819586,36.399771,Love's\,  RV Dump/Propane; 63 Truck Parking Spots; #0630,580-237-1901,Hwy 412 Exit N 42nd St; 4104 E Randolph,Enid,OK,73701,USA
-99.86954300000001,35.224053999999995,Love's\,  Propane; 52 Truck Parking Spots; #0253,580-526-3345,I-40 Exit 7; 901 N. Sheb Wooley Ave,Erick,OK,73645,USA
-95.58816845,35.30576691,Love's\,  RV Dump/Propane; 70 Truck Parking Spots; #0204,918-689-9444,Hwy 69 Exit Bus 69; 1601 Birkes Rd,Eufaula,OK,74432,USA
-95.525901,33.938364,AMBEST\,  Choctaw Nation Huge (Express); 25 Truck Parking Spots,580-326-7595,E 2120 Rd,Grant,OK,74738,USA
-97.39260804,35.8791636,Love's\,  RV Dump/Propane; 105 Truck Parking Spots; #0604,405-260-1493,I-35 Exit 157; 2700 E Highway 33,Guthrie,OK,73044,USA
-101.466374,36.688666,AMBEST\,  Wes-T-Go/Yesway #1081 75 Truck Parking Spots,580-338-4228,1015 Hwy 54,Guymon,OK,73942,USA
-98.35149200000001,35.526555,Love's\,  RV Dump/Propane; 90 Truck Parking Spots; #0385,405-542-3836,I-40 Exit 101; 4400 N. Broadway,Hinton,OK,73047,USA
-101.20904,36.859012,Love's\,  33 Truck Parking Spots; #0046,580-652-2001,Hwy 54 Exit Hwy 94; 201 E. Hwy 54,Hooker,OK,73945,USA
-98.401628,34.713757,Love's\,  29 Truck Parking Spots; #0263,580-529-2882,I-44 Exit 45; 24169 State Hwy 49,Lawton,OK,73507,USA
-97.60879399999999,34.837309999999995,Love's\,  13 Truck Parking Spots; #0074,405-756-4826,Hwy 19/76 Exit NW 5th St; 502 West Cherokee,Lindsay,OK,73052,USA
-95.401615,35.785008000000005,Pilot\, 125 Truck Parking Spots; #0259,918-686-7856,US 69 & US 51; 3000 North 32nd St,Muskogee,OK,74401,USA
-97.601218,35.277217,Love's\,  RV Dump; 48 Truck Parking Spots; #0712,405-387-2660,I-44 Exit 107/24th St; 235 NW 24th St,Newcastle,OK,73065,USA
-97.49899,35.183634000000005,Love's\,  20 Truck Parking Spots; #0260,405-364-0059,I-35 Exit 106; 5317 SE 44th St,Norman,OK,73072,USA
-95.629436,36.719719,Love's\,  RV Dump/Propane; 38 Truck Parking Spots; #0636,918-273-5640,Hwy 169 Exit; 106 Airport Drive,Nowata,OK,74048,USA
-96.30056,35.420881,Love's\,  RV Dump; 14 Truck Parking Spots; #0274,918-623-2024,I-40 Exit 221; 102 W. Copeland,Okemah,OK,74859,USA
-97.6906,35.4617,TA\,  Valero 101 Truck Parking Spots; #0059,405-324-5376,I-40 Exit 140; 501 South Morgan Road,Oklahoma City,OK,73128,USA
-97.4755,35.4662,Petro\,  Valero 280 Truck Parking Spots; #0316,405-228-7040,I-40E/35 Exit 127/I-40W Exit 154; 20 Martin Luther King Blvd,Oklahoma City,OK,73117,USA
-97.495873,35.377871,Love's\,  20 Truck Parking Spots; #0211,405-632-3566,I-35 Exit 120; 845 SE 89th,Oklahoma City,OK,73149,USA
-97.436685,35.594066,Love's\,  18 Truck Parking Spots; #0205,405-478-5766,I-35 Exit 137; 12225 N. I-35,Oklahoma City,OK,73131,USA
-97.68799200000001,35.462502,Pilot\, 145 Truck Parking Spots; #0460,405-440-1048,I-40 Exit 140; 400 South Morgan Rd,Oklahoma City,OK,73128,USA
-97.690119,35.458313000000004,Flying J\, RV Lanes/RV Dump/Propane; 172 Truck Parking Spots/RV Parking; #0703,405-324-5000,I-40 Exit 140; 701 South Morgan Rd,Oklahoma City,OK,73128,USA
-97.688649,35.457659,Love's\,  20 Truck Parking Spots; #0203,405-789-0087,I-40 Exit 140; 800 S. Morgan Rd,Oklahoma City,OK,73128,USA
-97.6556,35.458,TA\,  Valero RV Dump; 175 Truck Parking Spots; #0036,405-787-7411,I-40 Exit 142; 801 South Council Road,Oklahoma City,OK,73128,USA
-95.963043,35.636013,Love's\,  Propane; 59 Truck Parking Spots; #0675,918-758-4362,Hwy 75 Exit E Box Ave; 1300 N Wood Drive,Okmulgee,OK,74447,USA
-97.24247155,34.70854167,Love's\,  RV Dump/Propane; 72 Truck Parking Spots; #0452,405-207-9692,I-35 Exit 70; 1601 Airline Road,Pauls Valley,OK,73075,USA
-97.328767,36.275321000000005,AMBEST\,  Sooners Corner 30 Truck Parking Spots,580-336-4460,I-35 Exit 185; 3103 Hwy 77,Perry,OK,73077,USA
-94.632745,35.097626,AMBEST\,  Choctaw Nation Poteau (TC); 20 Truck Parking Spots,918-647-3392,4105 N Broadway,Poteau,OK,74953,USA
-98.49834,34.173111999999996,Love's\,  59 Truck Parking Spots; #0734,580-281-3563,I-44 Exit 5; 251344 Hwy 70,Randlett,OK,73562,USA
-94.521665,35.403898,Pilot\, 125 Truck Parking Spots; #0196,918-427-0895,I-40 Exit 325; 302 West Ray Fine Blvd,Roland,OK,74954,USA
-99.64086999999999,35.265931,Flying J\, RV Lanes/RV Dump/Propane; 150 Truck Parking Spots/RV Parking; #0705,590-928-2216,I-40 Exit 20; 2400 South 4th Route,Sayre,OK,73662,USA
-99.632587,35.309241,AMBEST\,  Hutch's #120,580-928-3847,I-40 Exit 25; 610 NE Hwy 66,Sayre,OK,73662,USA
-99.5946,35.3355,TA\,  Phillips 101 Truck Parking Spots; #0152,580-928-5571,I-40 Exit 26; 11603 N. 1900 Rd.,Sayre,OK,73662,USA
-96.670651,35.381615000000004,Love's\,  Propane; 16 Truck Parking Spots; #0219,405-382-7714,I-40 Exit 200; 11268 Hwy 99,Seminole,OK,74868,USA
-96.8068,35.381931,AMBEST\,  Biscuit Hill Travel Plaza 50 Truck Parking Spots,405-273-0555,I-40 Exit 192; 12501 Valley View Rd,Shawnee,OK,74804,USA
-96.050086,34.489435,AMBEST\,  Choctaw Nation Stringtown (Express); 50 Truck Parking Spots,580-346-7478,897 N Hwy 69,Stringtown,OK,74569,USA
-101.77466899999999,36.506305,Love's\,  RV Dump; 39 Truck Parking Spots; #0638,580-423-6126,Hwy 54 Exit; 1430 Hwy 54 E,Texhoma,OK,73949,USA
-97.342011,36.651021,Love's\,  RV Dump; 80 Truck Parking Spots; #0213,580-628-5335,I-35 Exit 211; 16501 W Fountain Rd,Tonkawa,OK,74653,USA
-97.349882,36.695309,Pilot\, 76 Truck Parking Spots; #1004,580-628-2934,I-35 Exit 214; 16600 W South Ave,Tonkawa,OK,74653,USA
-95.832356,36.162634999999995,Flying J\, RV Lanes/RV Dump/Propane; 185 Truck Parking Spots/RV Parking; #0706,918-437-5477,I-44 Exit 236; 121 North,Tulsa,OK,74116,USA
-97.938429,35.405613,Love's\,  30 Truck Parking Spots; #0654,405-483-5600,Hwy 81 Exit SW 59th Street; 21000 SW 59th,Union City,OK,73090,USA
-95.10172890000001,34.0038589,Love's\,  36 Truck Parking Spots; #0648,580-933-5683,Hwy 70 Exit Grays Ferry Rd; 701 West Wilson Ave,Valliant,OK,74764,USA
-98.41886,35.86132,AMBEST\,  Hutch's #118 10 Truck Parking Spots,580-623-2444,320 S Clarence Nash Blvd,Watonga,OK,73772,USA
-95.149265,35.48604,Love's\,  RV Dump/Propane; 80 Truck Parking Spots; #0255,918-464-2865,I-40 Exit 287; 214 South Hwy 100,Webbers Falls,OK,74470,USA
-94.573608,36.175478000000005,Love's\,  Propane; 41 Truck Parking Spots; #0658,918-422-4300,Hwy 412 Exit Sassafras St; 3033 Hwy 412,West Siloam Springs,OK,74338,USA
-99.42719,36.43385,AMBEST\,  Hutch's #113 80 Truck Parking Spots,580-256-2650,3710 Oklahoma Ave,Woodward,OK,73801,USA
-80.432886,43.334119,Flying J\, 30 Truck Parking Spots; #0862,519-624-9578,Hwy 401 Exit 268; 2492 Cedar Creek Rd,Ayr,ON,N0B 1E0,CAN
-80.215204,43.169361,Flying J\,  Cardlock 200 Truck Parking Spots; #0825,780-624-5921,Hwy 403 Exit 41; 11 Sinclair Blvd,Brantford,ON,N3S 7x6,CAN
-79.6088,43.74438,Flying J\, 10 Truck Parking Spots; #0805,416-674-8665,1765 Albion Rd & Hwy 27,Etobicoke,ON,M9W 5S7,CAN
-78.967753,42.921234999999996,Flying J\, RV Dump; 50 Truck Parking Spots; #0860,905-991-1800,QEW Exit 5; 1637 Pettit Rd,Fort Erie,ON,L2A 5M4,CAN
-79.876554,43.772624,Flying J\, #1201,905-838-1355,13947 Hurontario St,Inglewood,ON,L7C 1H4,CAN
-82.369442,49.396936,Flying J\, RV Dump; 40 Truck Parking Spots; #0806,705-335-3932,410 Government Road East,Kapuskasing,ON,P5N 2X7,CAN
-74.49627885,45.13892292,Flying J\, 71 Truck Parking Spots; #0852,613-347-2221,Hwy 401 Exit 814; 20382 Old Hwy 2,Lancaster,ON,K0C 1N0,CAN
-81.174003,42.93373,Flying J\, RV Lanes/RV Dump/Propane; 200 Truck Parking Spots; #0789,519-681-6859,HWY 401 Exit 189; 3700 Highbury Ave,London,ON,N6N 1P3,CAN
-79.64954399999999,43.653347,Flying J\, 80 Truck Parking Spots; #0807,905-564-6216,1400 Britannia Rd,Mississauga,ON,L4W 1C8,CAN
-76.968756,44.266785999999996,Flying J\, RV Lanes/RV Dump/Propane; 165 Truck Parking Spots; #0790,613-354-7044,Hwy 401 Exit 579; 628 County Rd 41,Napanee,ON,K7R 3L1,CAN
-79.047768,43.828488,Flying J\, 50 Truck Parking Spots; #0865,905-428-9700,Hwy 401 Exit; 2000 Clements Rd,Pickering,ON,L1W 4A1,CAN
-84.31984200000001,46.556739,Flying J\, 44 Truck Parking Spots; #0853,705-945-9000,996 Great Northern Rd,Sault Ste Marie,ON,P6A 5K7,CAN
-88.78124,48.603094,Flying J\, 70 Truck Parking Spots/RV Parking; #0866,807-977-2121,3200 Hwy 11/17,Shuniah,ON,P0T 2M0,CAN
-81.1095,46.43565,Flying J\,  Cardlock 150 Truck Parking Spots; #0837,705-692-5447,17 Duhamel Rd,Sudbury,ON,P3E 4N1,CAN
-82.461239,42.263490999999995,Flying J\, 100 Truck Parking Spots; #0461,519-682-1140,Hwy 401 Exit 56; 19325 Essex County Rd,Tilbury,ON,N0P2L0,CAN
-80.755,43.102,TA\,  Ultamar 222 Truck Parking Spots; #0601,519-421-3144,Hwy 401 Exit 230; 535 Mill Street N4S 7V6,Woodstock,ON,N4S 0A9,CAN
-82.116584,42.987294,Flying J\, 100 Truck Parking Spots; #0463,519-845-3249,5906 Oil Heritage Rd,Wyoming,ON,N0N 1T0,CAN
-123.0556,44.698916,Love's\,  RV Dump; 72 Truck Parking Spots; #0728,541-928-1900,I-5 Exit 238; 6457 Old Salem Rd NE,Albany,OR,97321,USA
-122.809398,45.234066999999996,Flying J\, RV Lanes/RV Dump/Propane; 93 Truck Parking Spots; #0584,503-678-1886,I-5 Exit 278; 12334 Ehlen Rd,Aurora,OR,97002,USA
-122.8072,45.2361,TA\,  Shell 275 Truck Parking Spots; #0056,503-678-2111,I-5 Exit 278; 21856 Bents Road NE,Aurora,OR,97002,USA
-119.800073,45.826755,Love's\,  Propane; 95 Truck Parking Spots; #0650,541-481-2934,I-84 Exit 159; 78665 Tower Road,Boardman,OR,97818,USA
-122.975206,45.048383,Pilot\, 110 Truck Parking Spots; #0386,503-463-1114,I-5 Exit 263; 4220 Brookdale rd,Brooks,OR,97305,USA
-123.29001299999999,42.940615,AMBEST\,  Seven Feathers 140 Truck Parking Spots,541-839-3100,I-5 Exit 99; 130 Creekside Dr,Canyonville,OR,97417,USA
-122.89914399999999,42.377657,Pilot\, Propane; 100 Truck Parking Spots; #0391,541-664-7001,I-5 Exit 33; 1600 East Pine St,Central Point,OR,97502,USA
-121.78453600000002,43.2154,Pilot\, 60 Truck Parking Spots; #0133,541-365-0991,109450 Hwy 97; 341 Damon St,Chemult,OR,97731,USA
-121.88602900000001,42.532492,AMBEST\,  Crater Lake Junction Travel Center 100 Truck Parking Spots,541-783-9800,34005 Hwy 97,Chiloquin,OR,97624,USA
-123.057,44.1363,TA\,  Shell RV Dump/Propane; 160 Truck Parking Spots; #0078,541-868-2880,I-5 Exit 199; 32910 East Pearl St.,Coburg,OR,97408,USA
-119.056525,43.591751,AMBEST\,  Eddie's Truck & Auto Center 40 Truck Parking Spots,541-573-2639,740 Hwy 20 S,Hines,OR,97738,USA
-121.79834199999999,42.256708,Pilot\, RV Lanes/RV Dump/Propane; 50 Truck Parking Spots; #0504,541-884-0400,3817 N Hwy 97,Klamath Falls,OR,97601,USA
-118.043595,45.296977000000005,Flying J\, RV Lanes; 50 Truck Parking Spots; #0934,541-963-9762,I-84 Exit 265; 63276 Hwy 203,LaGrande,OR,97850,USA
-123.289272,43.539165000000004,Pilot\, 160 Truck Parking Spots; #0233,541-849-2133,I-5 Exit 148; 800 John Long Rd,Oakland,OR,97462,USA
-116.977143,44.045823,Love's\,  50 Truck Parking Spots; #0372,541-823-8282,I-84 Exit 374; 1041 NW Washington Ave,Ontario,OR,97914,USA
-116.952451,44.026094,Pilot\, 105 Truck Parking Spots; #0232,541-889-9070,I-84 Exit 376A; 653 East Idaho Ave,Ontario,OR,97914,USA
-118.68390500000001,45.642384,AMBEST\,  Arrowhead Travel Plaza 100 Truck Parking Spots,541-276-8080,I-84 Exit 216; 72485 Hwy 331,Pendleton,OR,97801,USA
-122.8108,42.2795,Petro\,  Shell 123 Truck Parking Spots; #0324,541-535-3372,I-5 Exit 24; 3730 Fern Valley Rd.,Phoenix,OR,97535,USA
-122.6694,45.59666,AMBEST\,  Jubitz TC/SC 350 Truck Parking Spots,503-283-1111,I-5 Exit 307; 10210 N Vancouver Way,Portland,OR,97217,USA
-123.36789499999999,43.150503,Love's\,  RV Dump; 76 Truck Parking Spots; #0312,541-679-1916,I-5 Exit 119; 280 Grant Smith Rd,Roseburg,OR,97470,USA
-119.206225,45.766000000000005,Pilot\, Propane; 90 Truck Parking Spots; #0390,541-449-1403,I-84/82 Exit 188; 2115 Hwy 395,Stanfield,OR,97875,USA
-122.391746,45.543644,Love's\,  Propane; 100 Truck Parking Spots; #0449,503-665-7741,I-84 Exit 17; 400 NW Frontage Rd,Troutdale,OR,97060,USA
-122.3958,45.5438,TA\,  Shell 240 Truck Parking Spots; #0183,503-666-1588,I-84 Exit 17; 790 N W Frontage Road,Troutdale,OR,97060,USA
-120.835729,45.66908,Pilot\, 55 Truck Parking Spots; #0195,541-739-2174,I-84 Exit 104; 91485 Biggs Rufus Hwy,Wasco,OR,97065,USA
-77.32607,41.180734,AMBEST\,  Liberty Travel Plaza Avis 15 Truck Parking Spots,570-873-3117,Hwy 220 Exit 118; 3163 Woodward Ave,Avis,PA,17721,USA
-78.49320999999999,40.0301,AMBEST\,  Sunoco 7/11 - 40274,814-623-1740,I-76 EB MM 150,Bedford,PA,15522,USA
-78.49226999999999,40.03065,AMBEST\,  Sunoco 7/11 - 40275 150 Truck Parking Spots,814-623-6203,I-76 WB MM 150,Bedford,PA,15522,USA
-80.001194,40.131342,Pilot\, 90 Truck Parking Spots; #0348,724-239-5855,I-70 Exit 32B; 205 Wilson Rd,Bentleyville,PA,15314,USA
-75.57889899999999,41.079556,AMBEST\,  Liberty Travel Plaza Blakeslee 30 Truck Parking Spots,570-643-1000,I-80 Exit 284; 100 Commercial Nlvd,Blakeslee,PA,18610,USA
-76.4928,41.0151,TA\,  Shell 190 Truck Parking Spots; #0212,570-784-9400,I-80 Exit 232; 6 Buckhorn Rd.,Bloomsburg,PA,17815,USA
-76.01518,40.20221,AMBEST\,  Sunoco 7/11 - 40285,717-445-9791,I-76 EB MM 290,Bowmansville,PA,17507,USA
-78.234,40.0004,TA\,  Valero RV Dump; 200 Truck Parking Spots; #0075,814-735-2011,End of I-70; 16567 Lincoln Hwy.,Breezewood,PA,15533,USA
-78.237312,39.997386999999996,Pilot\,  All American 280 Truck Parking Spots; #0516,814-735-4076,I-70 Exit 147; I-76 Exit 161; 167 Post House Rd,Breezewood,PA,15533,USA
-79.0992,41.1729,TA\,  BP RV Dump; 221 Truck Parking Spots; #0003,814-849-3051,I-80 Exit 78; 245 Allegheny Blvd.,Brookville,PA,15825,USA
-79.095428,41.172571000000005,Flying J\, RV Lanes/RV Dump/Propane; 140 Truck Parking Spots/RV Parking; #0707,814-849-2992,I-80 Exit 78; 246 Allegheny Blvd,Brookville,PA,15825,USA
-77.287552,40.204367,AMBEST\,  Sunoco 7/11 - 40278,717-258-4397,I-76 MM 219 EB; 13 Burgners Mill Rd,Carlisle,PA,17015,USA
-77.1418,40.2319,Petro 380 Truck Parking Spots; #0336,717-249-1919,I-81 Exit 52/ I-76 Exit 226; 1201 Harrisburg Ave,Carlisle,PA,17013,USA
-77.12207099999999,40.235193,Flying J\, RV Lanes/RV Dump/Propane; 278 Truck Parking Spots/RV Parking; #0708,717-243-6659,I-81 Exit 52/I-76 Exit 226; 1501 Harrisburg Pike,Carlisle,PA,17013,USA
-77.144086,40.230349,Love's\,  108 Truck Parking Spots; #0407,717-240-0055,I-81 Exit 52; 1165 Harrisburg Pike,Carlisle,PA,17013,USA
-78.394664,41.043431,Sapp TC\,  RV Dump; 160 Truck Parking Spots,814-765-5321,I-80 Exit 19; 15196 Clearfield Shawville Hwy,Clearfield,PA,16830,USA
-76.079925,41.027414,Pilot\, 60 Truck Parking Spots; #0298,570-788-3262,I-80/81 Exit 256; 1114 SR 93,Drums,PA,18222,USA
-75.7417,41.3317,Petro\,  Shell RV Dump; 428 Truck Parking Spots; #0378,570-654-5111,I-81 Exit 178B; 98 Grove St.,Du Pont,PA,18641,USA
-78.78293199999999,41.141249,Pilot\, 100 Truck Parking Spots; #0336,814-375-6046,I-80 Exit 97; 1742 Rich Hwy,DuBois,PA,15801,USA
-76.95456899999999,40.461877,AMBEST\,  Liberty Express Duncannon ? Truck Parking Spots,717-834-5400,3151 Susquehanna Trail,Duncannon,PA,17020,USA
-76.982485,40.447593,AMBEST\,  Liberty Travel Plaza Duncannon 30 Truck Parking Spots,717-834-4000,3298 Susquehanna Trail,Duncannon,PA,17020,USA
-77.009187,40.406127000000005,Pilot\, 115 Truck Parking Spots; #0517,717-834-3174,US 22 & 322; 30 Benvenue Rd,Duncannon,PA,17020,USA
-76.031204,40.114368,AMBEST\,  Martin's Trailside Express 31 Truck Parking Spots,717-354-9486,168 Toddy Drive,East Earl,PA,17519,USA
-75.77648,40.12174,AMBEST\,  Sunoco 7/11 - 40286,610-286-8836,I-76 WB MM 305,Elverson,PA,19520,USA
-79.74005799999999,41.175605,Pilot\, 65 Truck Parking Spots; #1163,724-867-1511,I-80 Exit 42; 6406 Emlenton Clintonville Rd,Emlenton,PA,16373,USA
-80.03825400000001,42.069726,Pilot\, 85 Truck Parking Spots; #0311,814-864-8536,I-90 Exit 27; 8035 Perry Hwy,Erie,PA,16509,USA
-79.9261,42.1405,TA\,  BP RV Dump; 266 Truck Parking Spots; #215,814-899-1919,I-90 Exit 35; 4050 Depot Road,Erie,PA,16510,USA
-76.340067,40.463801000000004,Flying J\, 240 Truck Parking Spots; #0518,717-933-4171,I-78 Exit 10; 2210 Camp Swatara Rd,Frystown,PA,17067,USA
-75.495595,41.233226,AMBEST\,  Liberty Travel Plaza Gouldsboro 25 Truck Parking Spots,570-842-2211,I-380 Exit 13 17 Main St,Gouldsboro,PA,18424,USA
-77.7121,39.7853,TA\,  Shell Propane; 190 Truck Parking Spots; #0213,717-597-7762,I-81 Exit 5; 10835 John Wayne Drive,Greencastle,PA,17225,USA
-75.31210899999999,41.343295,AMBEST\,  Liberty Travel Plaza Greentown 20 Truck Parking Spots,570-676-4303,I-84 Exit 20; 1414 Rte 507,Greentown,PA,18426,USA
-76.111101,40.517378,Love's\,  59 Truck Parking Spots; #0358,610-488-8840,I-78 Exit 23; 3700 Mountain Road,Hamburg,PA,19526,USA
-75.684028,41.786508000000005,AMBEST\,  Liberty Express Harford 20 Truck Parking Spots,570-434-2608,I-81 Exit 217; 5076 SR 547,Harford,PA,18823,USA
-75.684404,41.787984,AMBEST\,  Liberty Travel Plaza Harford 15 Truck Parking Spots,570-434-2330,I-81 Exit 217; 5085 SR 547,Harford,PA,18823,USA
-76.7241,40.355,TA 178 Truck Parking Spots; #0012,717-652-4556,I-81 Exit 77; 7848 Linglestown Road,Harrisburg,PA,17112,USA
-76.726677,40.35268,Pilot\, 140 Truck Parking Spots; #4563,717-545-5517,I-81 Exit 77; 7883 Linglestown Rd,Harrisburg,PA,17112,USA
