,longitude,latitude,store_type,store_id,gas,address,city,state,zip_code,parking  ,phone_number
188,-87.710445,30.532051,Walmart Supercenter,#6173,No Gas,21141 Hwy 59,Robertsdale,AL,36567,Parking Available,(251) 947-4424
189,-87.726164,34.4943029,Murphy USA,#7171,Gas/Diesel,13669 Hwy 43,Russellville,AL,35653,Parking Available,(256) 332-9948
190,-87.728099,34.494889,Walmart Supercenter,#0403,Gas/Diesel,13675 Hwy 43,Russellville,AL,35653,Parking Available,(256) 332-7382
191,-88.0964661,30.8010464,Murphy USA,#6723,Gas/Diesel,1091 Industrial Pkwy,Saraland,AL,36571,Parking Available,(251) 679-7067
192,-88.096974,30.800588,Walmart Supercenter,#1212,Gas/Diesel,1095 Industrial Pkwy,Saraland,AL,36571,Parking Available,(251) 675-8000
193,-86.006994,34.66849,Walmart Supercenter,#0712,No Gas,24833 John T Reid Prkwy,Scottsboro,AL,35768,Parking Available,(256) 574-1126
194,-87.012864,32.432916,Walmart Supercenter,#0700,Gas,1501 Hwy 14 E,Selma,AL,36701,Parking Available,(334) 874-7793
195,-87.0221939,32.4435463,Murphy USA,#5692,Gas,1501 Hwy 14 E,Selma,AL,36701,Parking Available,(334) 877-4910
196,-88.228359,30.762146,Walmart Supercenter,#5174,No Gas,7855 Moffett Rd,Semmes,AL,36575,No Parking,(251) 645-8224
197,-86.4309816,33.7779801,Murphy USA,#7507,Gas/Diesel,138 Springville Station Blvd; I-59 Exit 156,Springville,AL,35146,Parking Available,(205) 467-3913
198,-86.432585,33.778733,Walmart Supercenter,#3386,Gas/Diesel,160 Springville Station Blvd; I-59 Exit 156,Springville,AL,35146,Parking Available,(205) 467-6656
199,-87.042126,33.743823,Murphy USA,#6839,Gas/Diesel,670 Hwy 78,Sumiton,AL,35148,Parking Available,(205) 648-1689
200,-87.042151,33.744594,Walmart Supercenter,#2723,Gas/Diesel,690 Hwy 78,Sumiton,AL,35148,No Parking,(205) 648-4100
201,-86.286284,33.175291,Walmart Supercenter,#0730,No Gas,41301 Hwy 280,Sylacauga,AL,35150,Parking Available,(256) 245-0356
202,-86.0825171,33.4385332,Murphy USA,#7071,Gas/Diesel,210 Haynes St,Talladega,AL,35160,Parking Available,(256) 315-0064
203,-86.081078,33.438168,Walmart Supercenter,#0432,Gas/Diesel,214 Haynes St,Talladega,AL,35160,Parking Available,(256) 761-1681
204,-85.932116,32.565646,Walmart Supercenter,#1057,No Gas,2190 Gilmer Ave,Tallassee,AL,36078,Parking Available,(334) 283-6841
205,-88.214839,30.562893,Walmart Neighborhood Market,#5744,Gas,7320 Theodore Dawes Rd; I-10 Exit 13,Theodore,AL,36582,Parking Available,(251) 370-1723
206,-87.738488,31.939513,Walmart Supercenter,#1174,Gas,34301 Hwy 43,Thomasville,AL,36784,Parking Available,(334) 636-0219
207,-87.737155,31.9398623,Murphy USA,#5702,Gas,34321 Hwy 43,Thomasville,AL,36784,Parking Available,(334) 636-1161
208,-85.9412578,31.7790142,Murphy USA,#5743,Gas,1418 Hwy 231 S,Troy,AL,36081,Parking Available,(334) 566-3161
209,-85.939333,31.779816,Walmart Supercenter,#0723,Gas,1420 Hwy 231 S,Troy,AL,36081,Parking Available,(334) 566-8012
210,-87.520578,33.166096,Sam's Club,#6435,Gas,1401 Skyland Blvd E; I-20/59 Exit 73,Tuscaloosa,AL,35405,Parking Available,(205) 750-8559
211,-87.518398,33.166167,Walmart Supercenter,#0715,No Gas,1501 Skyland Blvd E; I-20/59 Exit 73,Tuscaloosa,AL,35405,Parking Available,(205) 750-0823
212,-87.482802,33.169439,Walmart Neighborhood Market,#5256,Gas,4201 Hargrove Rd; I-20 Exit 76,Tuscaloosa,AL,35405,Parking Available,(205) 632-6205
213,-85.17894,32.835856,Walmart Supercenter,#0733,Gas,3501 20th Ave; I-85 Exit 79,Valley,AL,36854,Parking Available,(334) 768-2118
214,-85.1774217,32.837597,Murphy USA,#5732,Gas,3505 20th Ave; I-85 Exit 79,Valley,AL,36854,Parking Available,(334) 768-0172
215,-86.791267,33.428893,Walmart Neighborhood Market,#4580,No Gas,1300 Montgomery Hwy,Vestavia Hills,AL,35216,No Parking,(205) 822-9994
216,-86.2144656,32.5073225,Murphy USA,#6907,Gas/Diesel,4536 Hwy 231,Wetumpka,AL,36092,Parking Available,(334) 514-0714
217,-86.213048,32.507263,Walmart Supercenter,#1101,Gas/Diesel,4538 Hwy 231,Wetumpka,AL,36092,Parking Available,(334) 567-3066
218,-87.840515,33.936065,Walmart Supercenter,#0362,No Gas,2575 Hwy 43,Winfield,AL,35594,Parking Available,(205) 487-4359
219,-94.229055,35.479555,Walmart Supercenter,#0358,Gas/Diesel,367 W Cherry St; I-40 Exit 13,Alma,AR,72921,Parking Available,(479) 632-4585
220,-94.2305908,35.4809608,Murphy USA,#7330,Gas/Diesel,414 W Cherry St; I-40 Exit 13,Alma,AR,72921,Parking Available,(479) 632-0558
221,-93.095638,34.119748,Walmart Supercenter,#0318,No Gas,109 W P Malone Dr; I-30 Exit 73,Arkadelphia,AR,71923,Parking Available,(870) 246-2459
222,-91.6019386,36.2377951,Murphy USA,#6800,Gas/Diesel,105 Hwy 62,Ash Flat,AR,72513,Parking Available,(870) 994-2110
223,-91.5976,36.2373,Walmart Supercenter,#0160,Gas/Diesel,219 Hwy 412,Ash Flat,AR,72513,Parking Available,(870) 994-7520
224,-94.109939,33.657415,Walmart Supercenter,#0133,No Gas,297 Hwy 32 Bypass E,Ashdown,AR,71822,Parking Available,(870) 898-5126
225,-91.613873,35.763584,Walmart Supercenter,#0119,Gas/Diesel,3150 Harrison St,Batesville,AR,72501,Parking Available,(870) 793-9004
226,-91.613151,35.764389,Murphy USA,#7635,Gas/Diesel,3162 Harrison St,Batesville,AR,72501,Parking Available,(870) 793-6262
227,-91.906522,35.066205,Walmart Supercenter,#4168,No Gas,2003 W Center St,Beebe,AR,72012,Parking Available,(501) 882-1017
228,-92.5824738,34.5775719,Murphy USA,#6801,Gas/Diesel,17305 I-30 Frontage Rd; I-30 Exit 118,Benton,AR,72015,Parking Available,(501) 860-7838
229,-92.58112,34.577409,Walmart Supercenter,#0085,Gas/Diesel,17309 I-30 Frontage Rd: I-30 Exit 118,Benton,AR,72015,Parking Available,(501) 860-6135
230,-94.215307,36.356413,Walmart Neighborhood Market,#7368,Gas,1300 S Walton Blvd,Bentonville,AR,72712,Parking Available,(479) 271-2209
231,-94.2211,36.388677,Walmart Neighborhood Market,#4376,Gas,1400 N Walton Blvd,Bentonville,AR,72712,No Parking,(479) 268-9829
232,-94.189842,36.371803,Walmart Neighborhood Market,#2686,Gas,1703 E Central Ave; I-49 Exit 88,Bentonville,AR,72712,No Parking,(479) 418-0227
233,-94.208848,36.37315,Walmart Neighborhood Market,#3164,No Gas,205 N Main,Bentonville,AR,72712,No Parking,(479) 268-9244
234,-94.171438,36.352592,Sam's Club,#4969,Gas/Diesel,3500 SE Club Blvd; I-540 Exit 86,Bentonville,AR,72712,Parking Available,(479) 621-5537
235,-94.170857,36.354931,Walmart Neighborhood Market,#2741,No Gas,3510 SE 14th St; I-49 Exit 86,Bentonville,AR,72712,No Parking,(479) 621-6450
236,-94.197232,36.334063,Walmart Neighborhood Market,#2685,No Gas,3701 SE Dobson Rd: I-49 Exit 85,Bentonville,AR,72712,Parking Available,(479) 273-3742
237,-94.224004,36.367959,Walmart Supercenter,#0100,Gas/Diesel,406 S Walton Blvd,Bentonville,AR,72712,Parking Available,(479) 273-0060
238,-94.222259,36.366355,Murphy USA,#6519,Gas/Diesel,704 SW I St,Bentonville,AR,72712,Parking Available,(479) 273-3818
239,-94.220336,36.335687,Walmart Neighborhood Market,#4686,Gas,906 SW Regional Airport Blvd,Bentonville,AR,72712,Parking Available,(479) 268-7678
240,-93.586135,36.376834,Walmart Supercenter,#0076,Gas,1000 W Trimble,Berryville,AR,72616,Parking Available,(870) 423-4636
241,-93.5825166,36.3756432,Murphy USA,#5734,Gas,1000 W Trimble,Berryville,AR,72616,Parking Available,(870) 423-5651
242,-89.87208,35.930064,Walmart Supercenter,#0062,No Gas,3700 E Main St; I-55 Exit 67,Blytheville,AR,72315,Parking Available,(870) 763-0440
243,-93.90354,35.139755,Walmart Supercenter,#0055,No Gas,1400 E Main,Booneville,AR,72927,Parking Available,(479) 675-3688
244,-92.494381,34.623271,Walmart Supercenter,#3230,Gas/Diesel,400 Bryant Ave; I-30 Exit 123,Bryant,AR,72022,Parking Available,(501) 847-2857
245,-92.4943672,34.6222691,Murphy USA,#6672,Gas/Diesel,403 Bryant Ave; I-30 Exit 123,Bryant,AR,72022,Parking Available,(501) 653-2129
246,-92.00854,34.95301,Walmart Neighborhood Market,#6975,No Gas,1203 S Pine St,Cabot,AR,72023,Parking Available,(501) 725-3637
247,-92.0373986,34.9789392,Murphy USA,#6802,Gas/Diesel,208 S Rockwood,Cabot,AR,72023,Parking Available,(501) 843-1533
248,-92.039528,34.976535,Walmart Supercenter,#2587,Gas/Diesel,304 S Rockwood,Cabot,AR,72023,Parking Available,(501) 941-5200
249,-92.8429075,33.5648947,Murphy USA,#7473,Gas/Diesel,940 California Ave SW,Camden,AR,71701,Parking Available,(870) 837-2798
250,-92.836702,33.568107,Walmart Supercenter,#0171,Gas/Diesel,950 California Ave SW,Camden,AR,71701,Parking Available,(870) 836-8000
251,-94.257085,36.358302,Walmart Neighborhood Market,#6953,Gas,1800 E Centerton Blvd,Centerton,AR,72712,No Parking,(479) 795-4100
252,-93.456613,35.4478383,Murphy USA,#6729,Gas/Diesel,1228 Market St; I-40 Exit 58,Clarksville,AR,72830,Parking Available,(479) 754-8023
253,-93.460696,35.449396,Walmart Supercenter,#0066,Gas/Diesel,230 Market St; I-40 Exit 58,Clarksville,AR,72830,Parking Available,(479) 754-2046
254,-92.4540024,35.5669937,Murphy USA,#6678,Gas/Diesel,1964 Hwy 65 S,Clinton,AR,72031,Parking Available,(501) 745-3944
255,-92.45352,35.566846,Walmart Supercenter,#0788,Gas/Diesel,1966 Hwy 65 S,Clinton,AR,72031,Parking Available,(501) 745-2498
256,-92.438182,35.10855,Walmart Supercenter,#0005,Gas/Diesel,1155 Hwy 65 N; I-40 Exit 125,Conway,AR,72032,Parking Available,(501) 329-0023
257,-92.415845,35.062843,Sam's Club,#4749,Gas/Diesel,1250 S Amity Rd; I-40 Exit 129,Conway,AR,72032,Parking Available,(501) 205-7465
258,-92.4406285,35.1083867,Murphy USA,#6739,Gas/Diesel,2164 Harkrider,Conway,AR,72032,Parking Available,(501) 336-8587
259,-92.464225,35.092181,Walmart Neighborhood Market,#3168,No Gas,2550 Prince St,Conway,AR,72034,No Parking,(501) 205-7262
260,-92.495394,35.072107,Walmart Supercenter,#2575,Gas/Diesel,3900 Dave Ward Dr,Conway,AR,72034,Parking Available,(501) 328-9570
261,-92.496061,35.0710449,Murphy USA,#6799,Gas/Diesel,3950 Dave Ward Dr,Conway,AR,72032,Parking Available,(501) 328-5535
262,-91.9415639,33.1380949,Murphy USA,#7117,Gas/Diesel,908 Unity Rd,Crossett,AR,71635,Parking Available,(870) 364-2238
263,-91.942048,33.136998,Walmart Supercenter,#0167,Gas/Diesel,910 Unity Rd,Crossett,AR,71635,Parking Available,(870) 364-2165
264,-93.16397,35.2184793,Murphy USA,#7540,Gas/Diesel,1126 N Hwy 7,Dardanelle,AR,72834,Parking Available,(479) 229-1495
265,-93.165338,35.217849,Walmart Supercenter,#0296,Gas/Diesel,1172 N Hwy 7,Dardanelle,AR,72834,Parking Available,(479) 229-2502
266,-94.318657,34.044242,Walmart Supercenter,#0279,Gas/Diesel,926 E Collin Raye Dr.,De Queen,AR,71832,Parking Available,(870) 642-2794
267,-94.3181017,34.0454762,Murphy USA,#7203,Gas/Diesel,928 E Collin Raye Dr,De Queen,AR,71832,Parking Available,(870) 642-2907
268,-92.6658066,33.2404514,Murphy USA,#7520,Gas/Diesel,2720 N W Ave,El Dorado,AR,71730,Parking Available,(870) 863-4427
269,-92.667359,33.241791,Walmart Supercenter,#0530,Gas/Diesel,2730 N W Ave,El Dorado,AR,71730,Parking Available,(870) 862-2128
270,-94.256132,36.037547,Walmart Neighborhood Market,#7242,No Gas,367 W Main St,Farmington,AR,72730,No Parking,(479) 267-0040
271,-94.123054,36.089114,Walmart Neighborhood Market,#2745,No Gas,2690 E Citizens Dr,Fayetteville,AR,72703,No Parking,(479) 571-6670
272,-94.201064,36.05082,Walmart Supercenter,#0144,Gas,2875 W 6th St; I-540 Exit 62,Fayetteville,AR,72704,Parking Available,(479) 582-0428
273,-94.2025857,36.0517256,Murphy USA,#6541,Gas,2985 W 6th St; I-540 Exit 62,Fayetteville,AR,72704,Parking Available,(479) 582-9044
274,-94.182382,36.108134,Sam's Club,#8209,Gas/Diesel,3081 N Hwy 112; I-540 Exit 66,Fayetteville,AR,72704,Car Wash,(479) 587-1840
275,-94.20988,36.076839,Walmart Neighborhood Market,#5737,No Gas,3475 W Black Forest Dr: I-70 Exit 20,Fayetteville,AR,72704,Parking Available,(479) 442-1778
276,-94.15143,36.122421,Walmart Supercenter,#0359,Gas/Diesel,3919 N Mall Ave; I-49 Exit 67,Fayetteville,AR,72703,No Parking,(479) 443-7679
277,-94.1501617,36.1231651,Murphy USA,#7123,Gas/Diesel,3951 N Mall Ave; I-49 Exit 67,Fayetteville,AR,72703,Parking Available,(479) 444-8237
278,-94.174862,36.072443,Walmart Pharmacy/Clinic,#2997,No Gas,616 N Garland Ave; I-49 Exit 64,Fayetteville,AR,72701,Parking Available,(479) 443-1588
279,-94.170297,36.056856,Walmart Neighborhood Market,#4516,No Gas,660 MLK Jr Blvd,Fayetteville,AR,72701,Parking Available,(479) 435-2009
280,-92.6037,36.275197,Walmart Supercenter,#1147,Gas/Diesel,168 Walmart Dr,Flippin,AR,72634,Parking Available,(870) 453-2211
281,-92.602049,36.274872,Murphy USA,#7184,Gas/Diesel,310 1st South St,Flippin,AR,72634,Parking Available,(870) 453-6010
282,-92.435532,33.820904,Walmart,#0339,No Gas,1123 Hwy 79 / 167 Bypass,Fordyce,AR,71742,Parking Available,(870) 352-5167
283,-90.793322,35.0289996,Walmart Supercenter,#0091,Gas/Diesel,205 Deadrick Rd; I-40 Exit 241,Forrest City,AR,72335,Parking Available,(870) 633-0021
284,-90.7914743,35.0298482,Murphy USA,#6523,Gas/Diesel,207 Deadrick Rd; I-40 Exit 241,Forrest City,AR,72335,Parking Available,(870) 633-7393
285,-94.364871,35.399707,Walmart Supercenter,#0388,Gas/Diesel,2100 N 62nd St; I-540 Exit 5,Fort Smith,AR,72904,Parking Available,(479) 785-5964
286,-94.3653183,35.4008408,Murphy USA,#7447,Gas/Diesel,2200 N 62nd St,Fort Smith,AR,72904,Parking Available,(479) 784-3377
287,-94.407601,35.328885,Walmart Supercenter,#0125,Gas,2425 S Zero St,Fort Smith,AR,72901,No Parking,(479) 646-6382
288,-94.37788,35.364696,Walmart Neighborhood Market,#2744,No Gas,4900 Rogers Ave; I-540 Exit 8,Fort Smith,AR,72903,No Parking,(479) 484-9122
289,-94.4092407,35.3291245,Murphy USA,#5814,Gas/Diesel,5501 S 24th St,Fort Smith,AR,72901,Parking Available,(479) 649-8856
290,-94.348101,35.349821,Sam's Club,#8134,Gas,7700 Rogers Ave,Fort Smith,AR,72903,Car Wash,(479) 484-5454
291,-94.338832,35.349231,Walmart Supercenter,#0141,Gas/Diesel,8301 Rogers Ave; I-540 Exit 88,Fort Smith,AR,72903,Parking Available,(479) 484-5205
292,-94.339372,35.34797,Murphy USA,#7133,Gas/Diesel,8303 Rogers Ave; I-540 Exit 88,Fort Smith,AR,72903,Parking Available,(479) 452-161
293,-94.392915,35.303397,Walmart Neighborhood Market,#4579,Gas,8600 Hwy 71 S; I-540 Exit 12,Fort Smith,AR,72908,Parking Available,(479) 289-6896
294,-92.388518,35.226028,Walmart Neighborhood Market,#7317,No Gas,75 S Broadview St,Greenbrier,AR,72058,No Parking,(501) 287-6001
295,-94.2975616,35.2208099,Murphy USA,#6896,Gas/Diesel,441 Liberty Dr,Greenwood,AR,72936,Parking Available,(479) 996-5443
296,-94.2965,35.2207,Walmart Supercenter,#3231,Gas/Diesel,551 Liberty Dr,Greenwood,AR,72936,Parking Available,(479) 996-8500
297,-93.138559,36.266594,Walmart Supercenter,#0002,Gas,161 N Walmart Dr,Harrison,AR,72601,Parking Available,(870) 365-8400
298,-93.1385634,36.2667643,Murphy USA,#5739,Gas,179 N Walmart Dr,Harrison,AR,72601,Parking Available,(870) 743-6570
299,-93.844546,35.503748,Walmart Supercenter,#0281,Gas/Diesel,1500 Hwy 25b N,Heber Springs,AR,72543,Parking Available,(501) 362-8188
300,-92.0294143,35.5073994,Murphy USA,#6803,Gas/Diesel,1510 Hwy 25 B N,Heber Springs,AR,72543,Parking Available,(501) 362-1958
301,-93.614339,33.681734,Walmart Supercenter,#1065,Gas/Diesel,2400 N Hervey St; I-30 Exit 30,Hope,AR,71801,Parking Available,(870) 777-5500
302,-93.613533,33.6833303,Murphy USA,#6673,Gas/Diesel,2402 N Hervey St; I-30 Exit 30,Hope,AR,71801,Parking Available,(870) 777-9020
303,-93.056726,34.632255,Walmart Supercenter,#5433,Gas/Diesel,3604 N Hwy 7,Hot Springs Village,AR,71909,Parking Available,(501) 318-0185
304,-93.0615005,34.4562454,Murphy USA,#6709,Gas/Diesel,108 Buena Vista,Hot Springs,AR,71913,Parking Available,(501) 520-4899
305,-93.070226,34.469398,Sam's Club,#4825,Gas/Diesel,1368 Higdon Ferry Rd,Hot Springs,AR,71913,Parking Available,(501) 625-7201
306,-93.039655,34.494125,Walmart Neighborhood Market,#5790,No Gas,1544 Malvern Ave,Hot Springs,AR,71901,Parking Available,(501) 262-7520
307,-93.089252,34.491974,Walmart Supercenter,#0052,Gas/Diesel,1601 Albert Pike Rd,Hot Springs,AR,71913,No Parking,(501) 624-2498
308,-93.0900726,34.4914932,Murphy USA,#7134,Gas/Diesel,1605 Albert Pike Rd,Hot Springs,AR,71913,Parking Available,(501) 623-8325
309,-93.141375,34.467676,Walmart Neighborhood Market,#5789,Gas,1640 Airport Rd,Hot Springs,AR,71913,Parking Available,(501) 262-7509
310,-93.059162,34.6321202,Murphy USA,#7116,Gas/Diesel,3608 N Hwy 7,Hot Springs,AR,71909,Parking Available,(501) 623-7171
311,-93.061684,34.454755,Walmart Supercenter,#0261,Gas/Diesel,4019 Central Ave,Hot Springs,AR,71913,No Parking,(501) 623-7605
312,-93.716824,36.113275,Walmart Supercenter,#0373,No Gas,157 Gary Hatfield Hwy,Huntsville,AR,72740,Parking Available,(479) 738-2001
313,-92.111251,34.884897,Walmart Supercenter,#0024,No Gas,2000 John Harden Dr,Jacksonville,AR,72076,Parking Available,(501) 985-8731
314,-90.6857529,35.8209152,Murphy USA,#5807,Gas,1807 E Highland Dr; I-555 Exit 44,Jonesboro,AR,72401,Parking Available,(870) 802-1668
315,-90.685329,35.820107,Walmart Supercenter,#0045,Gas,1815 E Highland Dr; I-555 Exit 44,Jonesboro,AR,72401,Parking Available,(870) 931-5001
316,-90.7309509,35.8157368,Murphy USA,#7135,Gas/Diesel,1905 W Parker Rd,Jonesboro,AR,72403,Parking Available,(870) 932-2940
317,-90.732933,35.816092,Walmart Supercenter,#0128,Gas/Diesel,1911 W Parker Rd,Jonesboro,AR,72404,Parking Available,(870) 972-6350
318,-90.680091,35.815398,Sam's Club,#6377,Gas/Diesel,2405 S Caraway Rd,Jonesboro,AR,72401,Parking Available,(870) 972-1644
319,-90.673077,35.825848,Walmart Neighborhood Market,#6943,No Gas,2811 Creek Dr; I-555 Exit 42,Jonesboro,AR,72401,No Parking,(870) 203-7009
320,-90.698891,35.804458,Walmart Neighborhood Market,#6876,Gas,3319 Harrisburg Rd; I-555 Exit 44,Jonesboro,AR,72404,No Parking,(870) 203-7018
321,-92.487347,34.809573,Walmart Supercenter,#5244,Gas/Diesel,19301 Cantrell Rd,Little Rock,AR,72223,No Parking,(501) 868-4659
322,-92.489153,34.8084017,Murphy USA,#7102,Gas/Diesel,23800 Chenal Pkwy,Little Rock,AR,72223,Parking Available,(501) 868-7424
323,-92.39756,34.728968,Walmart Supercenter,#0126,No Gas,2700 S Shackleford Rd,Little Rock,AR,72205,Parking Available,(501) 223-0604
324,-92.409598,34.748207,Walmart Supercenter,#5706,No Gas,700 S Bowman Rd,Little Rock,AR,72211,No Parking,(501) 223-9952
325,-92.376889,34.668366,Walmart Supercenter,#0124,No Gas,8801 Baseline Rd; I-30 Exit 130,Little Rock,AR,72209,No Parking,(501) 565-0274
326,-92.40927,34.74675,Sam's Club,#8104,Gas,900 S Bowman Rd; I-430 Exit 8,Little Rock,AR,72211,Parking Available,(501) 227-7119
327,-91.892926,34.805371,Walmart Supercenter,#0169,No Gas,322 Brownsville Loop; I-40 Exit 175,Lonoke,AR,72086,Parking Available,(501) 676-3191
328,-93.214938,33.2735552,Murphy USA,#6925,Gas/Diesel,58 Hwy 79 N,Magnolia,AR,71753,Parking Available,(870) 901-6010
329,-93.214039,33.275921,Walmart Supercenter,#0083,Gas/Diesel,60 Hwy 79 N,Magnolia,AR,71753,Parking Available,(870) 234-7800
330,-92.8298552,34.3910151,Murphy USA,#7185,Gas/Diesel,1410 Rivercreek Dr; I-30 Exit 98,Malvern,AR,72104,Parking Available,(501) 337-4632
331,-92.831622,34.390712,Walmart Supercenter,#0127,Gas/Diesel,1910 MLK Blvd; I-30 Exit 98,Malvern,AR,72104,No Parking,(501) 337-9485
332,-90.189659,35.202749,Walmart Neighborhood Market,#4654,Gas,2100 Hwy 77; I-55 Exit 10,Marion,AR,72364,Parking Available,(870) 394-7308
333,-92.3920999,34.8282541,Murphy USA,#7466,Gas/Diesel,13201 Crystal Hill Rd,Maumell,AR,72113,Parking Available,(501) 851-1724
334,-91.382601,33.603935,Walmart,#0289,No Gas,Hwy 65 S,Mcgehee,AR,71654,Parking Available,(870) 222-4184
335,-94.225973,34.587399,Walmart Supercenter,#0067,Gas/Diesel,600 Hwy 71 N,Mena,AR,71953,Parking Available,(479) 394-0025
336,-94.22577,34.5863087,Murphy USA,#6503,Gas/Diesel,602 Hwy 71 N,Mena,AR,71953,Parking Available,(479) 243-9178
337,-91.801678,33.6360973,Murphy USA,#5735,Gas,425 Hwy 425 N,Monticello,AR,71655,Parking Available,(870) 367-0739
338,-91.803881,33.635713,Walmart Supercenter,#0348,Gas,427 Hwy 425 N,Monticello,AR,71655,Parking Available,(870) 367-0409
339,-92.7244644,35.1689644,Murphy USA,#6535,Gas/Diesel,101 Walmart Dr; I-40 Exit 107,Morrilton,AR,72110,Parking Available,(501) 354-0423
340,-92.725648,35.168747,Walmart Supercenter,#0008,Gas,1621 N Business 9; I-40 Exit 107,Morrilton,AR,72110,Parking Available,(501) 354-0290
341,-92.3411279,36.3572896,Murphy USA,#6772,Gas/Diesel,50 Walmart Dr,Mountain Home,AR,72653,Parking Available,(870) 492-5550
342,-92.341154,36.357581,Walmart Supercenter,#0011,Gas/Diesel,65 Walmart Dr,Mountain Home,AR,72653,Parking Available,(870) 492-9299
343,-92.1043083,35.8684181,Murphy USA,#7253,Gas/Diesel,407 Sylamore Ave,Mountain View,AR,72560,Parking Available,(870) 269-7430
344,-92.102447,35.867555,Walmart Supercenter,#1114,Gas/Diesel,409 Sylamore Ave,Mountain View,AR,72560,Parking Available,(870) 269-4395
345,-93.8553556,33.9242148,Murphy USA,#6955,Gas/Diesel,1700 S 4th St,Nashville,AR,71852,Parking Available,(870) 845-4784
346,-93.856603,33.924748,Walmart Supercenter,#0033,Gas/Diesel,1710 S 4th St,Nashville,AR,71852,Parking Available,(870) 845-1881
